Roadway Name,Date,AM,PM
MADISON AVENUE,2015-11-08,599.3333333333334,1106.4166666666667
MAURICE AVENUE,2015-11-08,89.41666666666666,166.58333333333331
METROPOLITAN AVENUE,2015-11-08,251.89583333333334,549.1874999999999
MOSHOLU PARKWAY,2015-11-08,218.20833333333334,496.54166666666663
MYRTLE AVENUE,2015-11-08,117.8125,240.52083333333331
NORTHERN BOULEVARD,2015-11-08,366.4166666666667,879.0416666666666
PARSONS BOULEVARD,2015-11-08,199.54166666666669,372.08333333333337
PENNYFIELD AVENUE,2015-11-08,57.645833333333336,144.54166666666666
RANDALL AVENUE,2015-11-08,153.16666666666666,299.9583333333333
RIVERDALE AVENUE,2015-11-08,111.20833333333334,223.04166666666669
ROCKAWAY BOULEVARD,2015-11-08,201.64583333333334,398.82291666666663
ROSEDALE AVENUE,2015-11-08,145.83333333333334,277.6875
SPRINGFIELD BOULEVARD,2015-11-08,72.97916666666667,161.4375
STILLWELL AVENUE,2015-11-08,52.79166666666667,126.70833333333334
SUTTER AVENUE,2015-11-08,108.45833333333334,203.75
VALENTINE AVENUE,2015-11-08,80.66666666666666,189.70833333333331
VAN CORTLANDT AVENUE EAST,2015-11-08,90.16666666666667,185.75
WEBSTER AVENUE,2015-11-08,306.4166666666667,550.0833333333334
WESTCHESTER AVENUE,2015-11-08,207.54166666666669,383.04166666666663
WHITE PLAINS ROAD,2015-11-08,158.04166666666669,304.70833333333337
WILLIAMSBRIDGE ROAD,2015-11-08,245.625,506.41666666666663
ZEREGA AVENUE,2015-11-08,99.625,230.91666666666666
111 AVENUE,2015-11-09,83.79166666666667,118.5
200 STREET,2015-11-09,32.583333333333336,57.333333333333336
35 AVENUE,2015-11-09,155.45833333333334,306.4583333333333
45 AVENUE,2015-11-09,50.83333333333333,98.08333333333334
59 AVENUE,2015-11-09,171.41666666666666,344.3333333333333
63 DRIVE,2015-11-09,159.54166666666669,262.0833333333333
69 STREET,2015-11-09,321.6666666666667,518.5
73 PLACE,2015-11-09,123.33333333333334,190
73 STREET,2015-11-09,2.9166666666666665,3.1666666666666665
80 STREET,2015-11-09,256.83333333333337,484.58333333333337
BELL BOULEVARD,2015-11-09,180.5,311.58333333333337
BOOTH MEMORIAL AVENUE,2015-11-09,220.54166666666669,331.08333333333337
CALDWELL AVENUE,2015-11-09,143.58333333333334,246.91666666666666
COLLEGE POINT BOULEVARD,2015-11-09,380.7708333333333,640.9166666666667
COOPER AVENUE,2015-11-09,223.41666666666666,381.91666666666663
DOUGLASTON PARKWAY,2015-11-09,107.66666666666666,195.41666666666669
ELIOT AVENUE,2015-11-09,191.75,318.45833333333337
FRANCIS LEWIS BOULEVARD,2015-11-09,211.91666666666669,403.125
GRAND AVENUE,2015-11-09,341.1111111111111,477.3333333333333
GRAND CENTRAL PARKWAY,2015-11-09,66.25,256.3333333333333
GRAND CONCOURSE,2015-11-09,472.66666666666663,663.25
GRAND CONCOURSE SERVICE ROAD,2015-11-09,267.5,412.0833333333333
HEWLETT STREET,2015-11-09,438.04166666666663,769.125
LIBERTY AVENUE,2015-11-09,130.66666666666666,225.20833333333331
LITTLE NECK PARKWAY,2015-11-09,191.875,314.04166666666663
MADISON AVENUE,2015-11-09,623.4166666666666,1186.9166666666667
MAURICE AVENUE,2015-11-09,182.58333333333331,247.33333333333331
METROPOLITAN AVENUE,2015-11-09,383.52083333333337,537.25
MYRTLE AVENUE,2015-11-09,180.18749999999997,265.625
NORTHERN BOULEVARD,2015-11-09,580.4583333333334,920.9027777777778
PARSONS BOULEVARD,2015-11-09,206.95833333333334,346.6666666666667
ROCKAWAY BOULEVARD,2015-11-09,241.48958333333331,404.23958333333326
SPRINGFIELD BOULEVARD,2015-11-09,109.47916666666667,202.52083333333334
SUTTER AVENUE,2015-11-09,140.33333333333331,207.25
111 AVENUE,2015-11-10,82.125,117.5
200 STREET,2015-11-10,33.916666666666664,56.666666666666664
35 AVENUE,2015-11-10,167.79166666666669,301.79166666666663
45 AVENUE,2015-11-10,56.58333333333333,100.625
59 AVENUE,2015-11-10,163.83333333333334,360.25
63 DRIVE,2015-11-10,152.5,264.4583333333333
69 STREET,2015-11-10,314.70833333333337,520.125
73 PLACE,2015-11-10,127.16666666666666,188.5
73 STREET,2015-11-10,4,5.75
80 STREET,2015-11-10,258.875,486.08333333333337
BELL BOULEVARD,2015-11-10,195.33333333333331,337.41666666666663
BOOTH MEMORIAL AVENUE,2015-11-10,218.83333333333331,348.125
CALDWELL AVENUE,2015-11-10,143.41666666666666,236.83333333333334
COLLEGE POINT BOULEVARD,2015-11-10,369,626.2291666666666
COOPER AVENUE,2015-11-10,223.54166666666669,372.0833333333333
DOUGLASTON PARKWAY,2015-11-10,107.5,192.79166666666666
ELIOT AVENUE,2015-11-10,189.66666666666669,295.20833333333337
FRANCIS LEWIS BOULEVARD,2015-11-10,210.375,419.5
GRAND AVENUE,2015-11-10,325.47222222222223,472.84722222222223
GRAND CENTRAL PARKWAY,2015-11-10,73.33333333333333,233.08333333333334
GRAND CONCOURSE,2015-11-10,419.83333333333337,704.0833333333333
GRAND CONCOURSE SERVICE ROAD,2015-11-10,263.4166666666667,418.1666666666667
HEWLETT STREET,2015-11-10,434.7916666666667,748
LIBERTY AVENUE,2015-11-10,127.125,257.41666666666663
LITTLE NECK PARKWAY,2015-11-10,186.125,325.375
MADISON AVENUE,2015-11-10,628.5,1165.4166666666667
MAURICE AVENUE,2015-11-10,168.625,247.54166666666669
METROPOLITAN AVENUE,2015-11-10,390.70833333333337,533.4166666666667
MYRTLE AVENUE,2015-11-10,178.6875,265.9166666666667
NORTHERN BOULEVARD,2015-11-10,583.0138888888889,975.0138888888888
PARSONS BOULEVARD,2015-11-10,209.91666666666669,341.95833333333337
ROCKAWAY BOULEVARD,2015-11-10,232.3229166666667,390.23958333333337
SPRINGFIELD BOULEVARD,2015-11-10,115.22916666666667,205.16666666666669
SUTTER AVENUE,2015-11-10,135.16666666666669,198.70833333333331
111 AVENUE,2015-11-11,68.75,119
200 STREET,2015-11-11,21.666666666666668,49
35 AVENUE,2015-11-11,125.54166666666667,294.875
45 AVENUE,2015-11-11,44.16666666666667,90.25
59 AVENUE,2015-11-11,148.16666666666666,398.1666666666667
63 DRIVE,2015-11-11,134.16666666666666,256.7083333333333
69 STREET,2015-11-11,278.25,501.5
73 PLACE,2015-11-11,106.79166666666667,181.29166666666669
73 STREET,2015-11-11,1.9166666666666667,2.6666666666666665
80 STREET,2015-11-11,248.91666666666669,474.16666666666663
BELL BOULEVARD,2015-11-11,168.25,311.33333333333337
BOOTH MEMORIAL AVENUE,2015-11-11,192.04166666666669,336.83333333333337
CALDWELL AVENUE,2015-11-11,123.66666666666667,239.58333333333334
COLLEGE POINT BOULEVARD,2015-11-11,372.375,647.6875
COOPER AVENUE,2015-11-11,207.29166666666669,428.7916666666667
DOUGLASTON PARKWAY,2015-11-11,77.91666666666667,171.70833333333331
ELIOT AVENUE,2015-11-11,157.625,317.625
FRANCIS LEWIS BOULEVARD,2015-11-11,165.75,400.66666666666663
GRAND AVENUE,2015-11-11,303.6805555555556,463.9444444444445
GRAND CENTRAL PARKWAY,2015-11-11,42.416666666666664,149.75
GRAND CONCOURSE,2015-11-11,481.20833333333337,697.375
GRAND CONCOURSE SERVICE ROAD,2015-11-11,267.375,411.25
HEWLETT STREET,2015-11-11,432.91666666666663,807.9166666666667
LIBERTY AVENUE,2015-11-11,120.5,265.29166666666663
LITTLE NECK PARKWAY,2015-11-11,158.41666666666669,294.58333333333337
MADISON AVENUE,2015-11-11,650.9166666666666,1193
MAURICE AVENUE,2015-11-11,152.08333333333334,232.70833333333334
METROPOLITAN AVENUE,2015-11-11,335.83333333333337,541.6041666666667
MYRTLE AVENUE,2015-11-11,147.16666666666666,253.22916666666669
NORTHERN BOULEVARD,2015-11-11,483.8611111111111,905
PARSONS BOULEVARD,2015-11-11,178.16666666666666,369.2916666666667
ROCKAWAY BOULEVARD,2015-11-11,195.88541666666666,386.5520833333333
SPRINGFIELD BOULEVARD,2015-11-11,92.72916666666667,195.66666666666666
SUTTER AVENUE,2015-11-11,124.29166666666667,203.5
111 AVENUE,2015-11-12,86.625,118.20833333333334
200 STREET,2015-11-12,37.333333333333336,62.083333333333336
35 AVENUE,2015-11-12,157.79166666666669,316.4166666666667
45 AVENUE,2015-11-12,50.25,102.66666666666666
59 AVENUE,2015-11-12,182.25,346.1666666666667
63 DRIVE,2015-11-12,158.16666666666669,256
69 STREET,2015-11-12,322.5,534.5416666666666
73 PLACE,2015-11-12,129.45833333333331,197.70833333333331
73 STREET,2015-11-12,2.0833333333333335,2.6666666666666665
80 STREET,2015-11-12,265.5833333333333,503.91666666666663
BELL BOULEVARD,2015-11-12,191.41666666666666,325
BOOTH MEMORIAL AVENUE,2015-11-12,217.41666666666666,334.70833333333337
CALDWELL AVENUE,2015-11-12,144,259.75
COLLEGE POINT BOULEVARD,2015-11-12,377.5833333333333,615.1458333333333
COOPER AVENUE,2015-11-12,242.66666666666669,420.79166666666663
DOUGLASTON PARKWAY,2015-11-12,111.45833333333334,186.125
ELIOT AVENUE,2015-11-12,198.20833333333331,322.0833333333333
FRANCIS LEWIS BOULEVARD,2015-11-12,210.91666666666666,412.9583333333333
GRAND AVENUE,2015-11-12,336.44444444444446,469.3888888888889
GRAND CENTRAL PARKWAY,2015-11-12,56.916666666666664,186.33333333333334
GRAND CONCOURSE,2015-11-12,498.4583333333333,732.375
GRAND CONCOURSE SERVICE ROAD,2015-11-12,267.5416666666667,421.25
HEWLETT STREET,2015-11-12,459.5,791.25
LIBERTY AVENUE,2015-11-12,147.95833333333334,251
LITTLE NECK PARKWAY,2015-11-12,200.33333333333331,328.875
MADISON AVENUE,2015-11-12,709.9166666666666,1296.5833333333333
MAURICE AVENUE,2015-11-12,181.5,258.7916666666667
METROPOLITAN AVENUE,2015-11-12,393.6875,548.4166666666667
MYRTLE AVENUE,2015-11-12,173.5,276.5416666666667
NORTHERN BOULEVARD,2015-11-12,549.6388888888888,958.9583333333334
PARSONS BOULEVARD,2015-11-12,202,330.45833333333337
ROCKAWAY BOULEVARD,2015-11-12,226.20833333333331,390.375
SPRINGFIELD BOULEVARD,2015-11-12,113.25,205.60416666666669
SUTTER AVENUE,2015-11-12,143.5,203.45833333333331
111 AVENUE,2015-11-13,86.625,141.66666666666666
200 STREET,2015-11-13,33.166666666666664,65.66666666666667
35 AVENUE,2015-11-13,175.875,341
45 AVENUE,2015-11-13,54.66666666666667,114.66666666666667
59 AVENUE,2015-11-13,202.16666666666666,345.75
63 DRIVE,2015-11-13,172.16666666666669,267.125
69 STREET,2015-11-13,323.79166666666663,561.625
73 PLACE,2015-11-13,127.83333333333334,232.04166666666666
73 STREET,2015-11-13,2.1666666666666665,2.6666666666666665
80 STREET,2015-11-13,271.08333333333337,550
BELL BOULEVARD,2015-11-13,210.66666666666666,374.20833333333337
BOOTH MEMORIAL AVENUE,2015-11-13,216.79166666666666,346.875
CALDWELL AVENUE,2015-11-13,158.75,274.75
COLLEGE POINT BOULEVARD,2015-11-13,371.1041666666667,621.75
COOPER AVENUE,2015-11-13,242.16666666666669,441.6666666666667
DOUGLASTON PARKWAY,2015-11-13,104.20833333333334,207
ELIOT AVENUE,2015-11-13,206.75,348.04166666666663
FRANCIS LEWIS BOULEVARD,2015-11-13,215.79166666666669,426.91666666666663
GRAND AVENUE,2015-11-13,330.30555555555554,527.7777777777777
GRAND CENTRAL PARKWAY,2015-11-13,62.5,236.25
GRAND CONCOURSE,2015-11-13,480.8333333333333,787.6666666666667
GRAND CONCOURSE SERVICE ROAD,2015-11-13,260.9166666666667,441.6666666666667
HEWLETT STREET,2015-11-13,470.29166666666663,783.6666666666666
LIBERTY AVENUE,2015-11-13,133.04166666666666,267.125
LITTLE NECK PARKWAY,2015-11-13,186.70833333333331,330.375
MADISON AVENUE,2015-11-13,746.25,1226.25
MAURICE AVENUE,2015-11-13,178.04166666666669,302.2083333333333
METROPOLITAN AVENUE,2015-11-13,388.87499999999994,576.375
MYRTLE AVENUE,2015-11-13,180.04166666666666,309.1041666666667
NORTHERN BOULEVARD,2015-11-13,548.5,1035.388888888889
PARSONS BOULEVARD,2015-11-13,191.04166666666669,390.33333333333337
ROCKAWAY BOULEVARD,2015-11-13,245.51041666666666,470.7708333333333
SPRINGFIELD BOULEVARD,2015-11-13,110.3125,199.33333333333334
SUTTER AVENUE,2015-11-13,148.25,242.33333333333331
101 AVENUE,2015-11-14,95.3125,200.10416666666666
111 AVENUE,2015-11-14,77.20833333333334,133.79166666666666
150 STREET,2015-11-14,86.83333333333333,163.16666666666666
200 STREET,2015-11-14,27.25,55.583333333333336
35 AVENUE,2015-11-14,168.08333333333331,331.375
45 AVENUE,2015-11-14,45.625,90.20833333333333
48 STREET,2015-11-14,99.54166666666667,107.54166666666666
58 STREET,2015-11-14,59.45833333333333,96.08333333333334
59 AVENUE,2015-11-14,162.33333333333334,468.3333333333333
63 DRIVE,2015-11-14,120.95833333333334,265.625
69 STREET,2015-11-14,299.45833333333337,639.2083333333333
73 PLACE,2015-11-14,106.16666666666666,202.16666666666669
73 STREET,2015-11-14,1.75,4.25
80 STREET,2015-11-14,238.33333333333331,512
BELL BOULEVARD,2015-11-14,187.625,305
BOOTH MEMORIAL AVENUE,2015-11-14,174.29166666666666,339.875
CALDWELL AVENUE,2015-11-14,133.5,297.5
COLLEGE POINT BOULEVARD,2015-11-14,365.4375,701.9791666666667
COOPER AVENUE,2015-11-14,161.04166666666666,446.6666666666667
DOUGLASTON PARKWAY,2015-11-14,88.375,190.95833333333331
ELIOT AVENUE,2015-11-14,174.875,331.58333333333337
FRANCIS LEWIS BOULEVARD,2015-11-14,181.45833333333334,367.20833333333337
FT HAMILTON PARKWAY,2015-11-14,214.75,449.625
GRAND AVENUE,2015-11-14,301.97222222222223,517.0694444444445
GRAND CENTRAL PARKWAY,2015-11-14,34.833333333333336,134.33333333333334
GRAND CONCOURSE,2015-11-14,316.625,659.75
GRAND CONCOURSE SERVICE ROAD,2015-11-14,216.16666666666669,451.83333333333337
GUY R BREWER BOULEVARD,2015-11-14,179.875,319.70833333333337
HEWLETT STREET,2015-11-14,314.2916666666667,613.25
HILLSIDE AVENUE,2015-11-14,412.79166666666663,702.9583333333334
HUDSON STREET,2015-11-14,474.7916666666667,691.7916666666667
JAMAICA AVENUE,2015-11-14,230.70833333333334,368.08333333333337
LEFFERTS BOULEVARD,2015-11-14,116.04166666666667,242.20833333333331
LIBERTY AVENUE,2015-11-14,124.91666666666667,272.8333333333333
LINDEN BOULEVARD,2015-11-14,108.45833333333334,227.27083333333334
LITTLE NECK PARKWAY,2015-11-14,103.29166666666666,227.83333333333331
MADISON AVENUE,2015-11-14,738.1666666666666,1191.3333333333333
MAURICE AVENUE,2015-11-14,138.91666666666666,216.83333333333331
METROPOLITAN AVENUE,2015-11-14,301.6875,541.1458333333334
MYRTLE AVENUE,2015-11-14,142.35416666666666,269.8541666666667
NORTHERN BOULEVARD,2015-11-14,477.4861111111111,989.8055555555555
PARK AVENUE,2015-11-14,93.70833333333333,177.25
PARSONS BOULEVARD,2015-11-14,200.10416666666666,367.6458333333333
ROCKAWAY BOULEVARD,2015-11-14,215.01041666666669,441.5729166666667
SPRINGFIELD BOULEVARD,2015-11-14,88.81249999999999,188.5625
SUTPHIN BOULEVARD,2015-11-14,195.70833333333334,420.08333333333337
SUTTER AVENUE,2015-11-14,118.125,248.04166666666666
WESTCHESTER AVENUE,2015-11-14,526.5,964.75
101 AVENUE,2015-11-15,76.875,160.22916666666669
111 AVENUE,2015-11-15,76.70833333333333,118.54166666666667
150 STREET,2015-11-15,70.79166666666667,142.58333333333334
200 STREET,2015-11-15,23.333333333333332,47.166666666666664
35 AVENUE,2015-11-15,136.75,221.625
45 AVENUE,2015-11-15,38.333333333333336,81.33333333333334
48 STREET,2015-11-15,45.25,68.20833333333334
58 STREET,2015-11-15,43.66666666666667,74.625
59 AVENUE,2015-11-15,134.08333333333334,403.5833333333333
63 DRIVE,2015-11-15,119.33333333333333,266.9583333333333
69 STREET,2015-11-15,257.2083333333333,521.7083333333334
73 PLACE,2015-11-15,83.91666666666666,173.875
73 STREET,2015-11-15,2.5,6.5
80 STREET,2015-11-15,203.33333333333334,457.25
BELL BOULEVARD,2015-11-15,144.16666666666666,254.33333333333331
BOOTH MEMORIAL AVENUE,2015-11-15,155.33333333333334,308.375
CALDWELL AVENUE,2015-11-15,116.5,231.33333333333334
COLLEGE POINT BOULEVARD,2015-11-15,310.2916666666667,616.2916666666666
COOPER AVENUE,2015-11-15,184.58333333333331,417.33333333333337
DOUGLASTON PARKWAY,2015-11-15,71.375,146.16666666666669
ELIOT AVENUE,2015-11-15,134.16666666666669,280.41666666666663
FRANCIS LEWIS BOULEVARD,2015-11-15,128.16666666666669,332.79166666666663
FT HAMILTON PARKWAY,2015-11-15,221.375,435.3333333333333
GRAND AVENUE,2015-11-15,219.8888888888889,441.98611111111114
GRAND CENTRAL PARKWAY,2015-11-15,31.25,213.91666666666666
GRAND CONCOURSE,2015-11-15,259.9583333333333,557.125
GRAND CONCOURSE SERVICE ROAD,2015-11-15,206.29166666666669,309
GUY R BREWER BOULEVARD,2015-11-15,165.625,273.625
HEWLETT STREET,2015-11-15,234.16666666666669,530.375
HILLSIDE AVENUE,2015-11-15,326.0416666666667,593.1666666666667
HUDSON STREET,2015-11-15,371.58333333333337,415.04166666666663
JAMAICA AVENUE,2015-11-15,220.91666666666666,305.2916666666667
LEFFERTS BOULEVARD,2015-11-15,102.83333333333334,209.5
LIBERTY AVENUE,2015-11-15,105.83333333333334,215.16666666666666
LINDEN BOULEVARD,2015-11-15,91.33333333333333,190.77083333333334
LITTLE NECK PARKWAY,2015-11-15,88.875,211.58333333333334
MADISON AVENUE,2015-11-15,625.25,1104.9166666666667
MAURICE AVENUE,2015-11-15,88.08333333333333,160.79166666666669
METROPOLITAN AVENUE,2015-11-15,257.1458333333333,523.0625
MYRTLE AVENUE,2015-11-15,112.77083333333333,239.70833333333337
NORTHERN BOULEVARD,2015-11-15,353.90277777777777,823.375
PARK AVENUE,2015-11-15,79.20833333333334,140.70833333333334
PARSONS BOULEVARD,2015-11-15,169.125,334.5416666666667
ROCKAWAY BOULEVARD,2015-11-15,180.65624999999997,376
SPRINGFIELD BOULEVARD,2015-11-15,73.33333333333333,160.29166666666666
SUTPHIN BOULEVARD,2015-11-15,164.45833333333331,365.20833333333337
SUTTER AVENUE,2015-11-15,109.875,182.83333333333331
WESTCHESTER AVENUE,2015-11-15,398.8333333333333,726.6666666666666
101 AVENUE,2015-11-16,129.04166666666666,206.58333333333331
150 STREET,2015-11-16,136.875,195.75
48 STREET,2015-11-16,170.25,195.58333333333331
58 STREET,2015-11-16,100.66666666666667,138.08333333333331
FT HAMILTON PARKWAY,2015-11-16,294.625,416.75
GUY R BREWER BOULEVARD,2015-11-16,219.5,332.375
HILLSIDE AVENUE,2015-11-16,531.7916666666666,696.8333333333333
HUDSON STREET,2015-11-16,475.79166666666663,639.7083333333333
JAMAICA AVENUE,2015-11-16,268.625,331.9583333333333
LEFFERTS BOULEVARD,2015-11-16,130.20833333333334,223.20833333333334
LINDEN BOULEVARD,2015-11-16,139.39583333333334,227.75
PARK AVENUE,2015-11-16,133.45833333333334,206.83333333333331
PARSONS BOULEVARD,2015-11-16,219.83333333333331,354.20833333333337
SUTPHIN BOULEVARD,2015-11-16,221.20833333333334,383.875
WESTCHESTER AVENUE,2015-11-16,476.0833333333333,743.9166666666666
101 AVENUE,2015-11-17,130,203.95833333333334
150 STREET,2015-11-17,134.70833333333331,213.33333333333331
48 STREET,2015-11-17,169.83333333333331,195.20833333333331
58 STREET,2015-11-17,101.66666666666666,142.41666666666666
FT HAMILTON PARKWAY,2015-11-17,296.25,438.5
GUY R BREWER BOULEVARD,2015-11-17,223.79166666666666,336.7083333333333
HILLSIDE AVENUE,2015-11-17,458.375,696.5416666666666
HUDSON STREET,2015-11-17,485.5,718.8333333333333
JAMAICA AVENUE,2015-11-17,263.9166666666667,345.375
LEFFERTS BOULEVARD,2015-11-17,121.95833333333333,224.5
LINDEN BOULEVARD,2015-11-17,142.41666666666666,230.83333333333331
PARK AVENUE,2015-11-17,76.20833333333333,88.41666666666667
PARSONS BOULEVARD,2015-11-17,225.66666666666666,380.125
SUTPHIN BOULEVARD,2015-11-17,211.375,384.70833333333337
WESTCHESTER AVENUE,2015-11-17,496.1666666666667,713.5833333333334
101 AVENUE,2015-11-18,119.52083333333334,199.20833333333334
150 STREET,2015-11-18,133.125,202.58333333333331
48 STREET,2015-11-18,166.29166666666669,181.33333333333334
58 STREET,2015-11-18,106.625,144.20833333333331
FT HAMILTON PARKWAY,2015-11-18,304.5,433.4583333333333
GUY R BREWER BOULEVARD,2015-11-18,228.08333333333331,341.125
HILLSIDE AVENUE,2015-11-18,547,672.4166666666667
HUDSON STREET,2015-11-18,543.7916666666666,657
JAMAICA AVENUE,2015-11-18,260.41666666666663,348.1666666666667
LEFFERTS BOULEVARD,2015-11-18,129.70833333333331,225.83333333333331
LINDEN BOULEVARD,2015-11-18,139,238.58333333333334
PARK AVENUE,2015-11-18,66.54166666666667,204.25
PARSONS BOULEVARD,2015-11-18,221.91666666666669,383.66666666666663
SUTPHIN BOULEVARD,2015-11-18,207.83333333333331,385.4166666666667
WESTCHESTER AVENUE,2015-11-18,492.3333333333333,732.5833333333334
101 AVENUE,2015-11-19,129.72916666666669,195.04166666666666
150 STREET,2015-11-19,137.08333333333331,199.54166666666666
48 STREET,2015-11-19,178.54166666666669,197.33333333333331
58 STREET,2015-11-19,104.29166666666667,141.95833333333334
FT HAMILTON PARKWAY,2015-11-19,282.625,422.83333333333337
GUY R BREWER BOULEVARD,2015-11-19,221.16666666666669,345.16666666666663
HILLSIDE AVENUE,2015-11-19,554.5,636.0833333333333
HUDSON STREET,2015-11-19,508.33333333333337,622.875
JAMAICA AVENUE,2015-11-19,265.875,341.25
LEFFERTS BOULEVARD,2015-11-19,119.20833333333334,228.83333333333331
LINDEN BOULEVARD,2015-11-19,138.58333333333334,226.6875
PARK AVENUE,2015-11-19,118.79166666666666,205.5
PARSONS BOULEVARD,2015-11-19,227.95833333333334,374.83333333333337
SUTPHIN BOULEVARD,2015-11-19,206.33333333333331,393.83333333333337
WESTCHESTER AVENUE,2015-11-19,423.9166666666667,744.0833333333334
